Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,year,home_team_week,away_team_week,home_team_att,away_team_att,home_team_def,away_team_def
26/12/03,Leicester,Newcastle,1,1,D,0,0,D,2003,18,18,1.0,1.0,1.4736842105263157,1.368421052631579
26/12/03,Liverpool,Bolton,3,1,H,1,0,H,2003,17,18,1.5263157894736843,1.263157894736842,0.7894736842105263,1.8421052631578947
26/12/03,Man United,Everton,3,2,H,2,1,H,2003,18,18,1.9473684210526316,0.9473684210526315,0.7894736842105263,1.9473684210526316
26/12/03,Portsmouth,Tottenham,2,0,H,0,0,D,2003,18,18,1.8421052631578947,0.7368421052631579,1.0,1.5789473684210527
28/12/03,Aston Villa,Fulham,3,0,H,1,0,H,2003,19,19,1.263157894736842,1.2105263157894737,1.0,1.3157894736842106
28/12/03,Bolton,Leicester,2,2,D,1,1,D,2003,19,19,1.263157894736842,1.5263157894736843,1.105263157894737,1.9473684210526316
28/12/03,Chelsea,Portsmouth,3,0,H,0,0,D,2003,19,19,1.7894736842105263,0.631578947368421,0.6842105263157895,1.8421052631578947
28/12/03,Everton,Birmingham,1,0,H,0,0,D,2003,19,18,1.4210526315789473,0.8947368421052632,1.0526315789473684,1.263157894736842
28/12/03,Man City,Liverpool,2,2,D,1,0,H,2003,19,18,1.631578947368421,1.368421052631579,1.263157894736842,1.1578947368421053
28/12/03,Middlesbrough,Man United,0,1,A,0,1,A,2003,18,19,1.3157894736842106,1.4210526315789473,1.2105263157894737,1.0526315789473684
28/12/03,Newcastle,Blackburn,0,1,A,0,0,D,2003,19,19,1.736842105263158,1.368421052631579,0.7368421052631579,1.4736842105263157
28/12/03,Tottenham,Charlton,0,1,A,0,0,D,2003,19,19,1.736842105263158,1.1578947368421053,1.4210526315789473,1.1578947368421053
28/12/03,Wolves,Leeds,3,1,H,1,1,D,2003,18,19,1.2105263157894737,0.7894736842105263,1.8421052631578947,2.526315789473684
29/12/03,Southampton,Arsenal,0,1,A,0,1,A,2003,19,19,1.263157894736842,1.736842105263158,0.8947368421052632,0.631578947368421
06/01/04,Aston Villa,Portsmouth,2,1,H,1,0,H,2003,20,20,1.263157894736842,0.631578947368421,1.0,1.8421052631578947
07/01/04,Bolton,Man United,1,2,A,0,2,A,2003,20,20,1.263157894736842,1.4210526315789473,1.105263157894737,1.0526315789473684
07/01/04,Chelsea,Liverpool,0,1,A,0,1,A,2003,20,19,1.7894736842105263,1.368421052631579,0.6842105263157895,1.1578947368421053
07/01/04,Everton,Arsenal,1,1,D,0,1,A,2003,20,20,1.4210526315789473,1.736842105263158,1.0526315789473684,0.631578947368421
07/01/04,Man City,Charlton,1,1,D,1,0,H,2003,20,20,1.631578947368421,1.1578947368421053,1.263157894736842,1.1578947368421053
07/01/04,Middlesbrough,Fulham,2,1,H,1,0,H,2003,19,20,1.3157894736842106,1.2105263157894737,1.2105263157894737,1.3157894736842106
07/01/04,Newcastle,Leeds,1,0,H,1,0,H,2003,20,20,1.736842105263158,0.7894736842105263,0.7368421052631579,2.526315789473684
07/01/04,Southampton,Leicester,0,0,D,0,0,D,2003,20,20,1.263157894736842,1.5263157894736843,0.8947368421052632,1.9473684210526316
07/01/04,Tottenham,Birmingham,4,1,H,3,0,H,2003,20,19,1.736842105263158,0.8947368421052632,1.4210526315789473,1.263157894736842
07/01/04,Wolves,Blackburn,2,2,D,0,1,A,2003,19,20,1.2105263157894737,1.368421052631579,1.8421052631578947,1.4736842105263157
10/01/04,Arsenal,Middlesbrough,4,1,H,2,0,H,2003,21,20,2.1052631578947367,1.0,0.7368421052631579,1.5263157894736843
10/01/04,Birmingham,Southampton,2,1,H,1,1,D,2003,20,21,1.368421052631579,1.0526315789473684,1.263157894736842,1.4736842105263157
10/01/04,Blackburn,Bolton,3,4,A,3,2,H,2003,21,21,1.3157894736842106,1.263157894736842,1.631578947368421,1.8421052631578947
10/01/04,Charlton,Wolves,2,0,H,1,0,H,2003,21,20,1.5263157894736843,0.7894736842105263,1.5263157894736843,2.210526315789474
10/01/04,Fulham,Everton,2,1,H,1,0,H,2003,21,21,1.5263157894736843,0.9473684210526315,1.105263157894737,1.9473684210526316
10/01/04,Leeds,Tottenham,0,1,A,0,0,D,2003,21,21,1.3157894736842106,0.7368421052631579,1.631578947368421,1.5789473684210527
10/01/04,Liverpool,Aston Villa,1,0,H,1,0,H,2003,20,21,1.5263157894736843,1.263157894736842,0.7894736842105263,1.3157894736842106
10/01/04,Portsmouth,Man City,4,2,H,1,2,A,2003,21,21,1.8421052631578947,1.263157894736842,1.0,1.5789473684210527
11/01/04,Leicester,Chelsea,0,4,A,0,2,A,2003,21,21,1.0,1.736842105263158,1.4736842105263157,0.8947368421052632
11/01/04,Man United,Newcastle,0,0,D,0,0,D,2003,21,21,1.9473684210526316,1.0,0.7894736842105263,1.368421052631579
17/01/04,Bolton,Portsmouth,1,0,H,0,0,D,2003,22,22,1.263157894736842,0.631578947368421,1.105263157894737,1.8421052631578947
17/01/04,Everton,Charlton,0,1,A,0,1,A,2003,22,22,1.4210526315789473,1.1578947368421053,1.0526315789473684,1.1578947368421053
17/01/04,Man City,Blackburn,1,1,D,0,0,D,2003,22,22,1.631578947368421,1.368421052631579,1.263157894736842,1.4736842105263157
17/01/04,Middlesbrough,Leicester,3,3,D,1,0,H,2003,21,22,1.3157894736842106,1.5263157894736843,1.2105263157894737,1.9473684210526316
17/01/04,Southampton,Leeds,2,1,H,2,0,H,2003,22,22,1.263157894736842,0.7894736842105263,0.8947368421052632,2.526315789473684
17/01/04,Tottenham,Liverpool,2,1,H,1,0,H,2003,22,21,1.736842105263158,1.368421052631579,1.4210526315789473,1.1578947368421053
17/01/04,Wolves,Man United,1,0,H,0,0,D,2003,21,22,1.2105263157894737,1.4210526315789473,1.8421052631578947,1.0526315789473684
18/01/04,Aston Villa,Arsenal,0,2,A,0,1,A,2003,22,22,1.263157894736842,1.736842105263158,1.0,0.631578947368421
18/01/04,Chelsea,Birmingham,0,0,D,0,0,D,2003,22,21,1.7894736842105263,0.8947368421052632,0.6842105263157895,1.263157894736842
19/01/04,Newcastle,Fulham,3,1,H,2,0,H,2003,22,22,1.736842105263158,1.2105263157894737,0.7368421052631579,1.3157894736842106
21/01/04,Wolves,Liverpool,1,1,D,0,1,A,2003,22,22,1.2105263157894737,1.368421052631579,1.8421052631578947,1.1578947368421053
31/01/04,Birmingham,Newcastle,1,1,D,0,1,A,2003,22,23,1.368421052631579,1.0,1.263157894736842,1.368421052631579
31/01/04,Charlton,Bolton,1,2,A,1,1,D,2003,23,23,1.5263157894736843,1.263157894736842,1.5263157894736843,1.8421052631578947
31/01/04,Fulham,Tottenham,2,1,H,1,1,D,2003,23,23,1.5263157894736843,0.7368421052631579,1.105263157894737,1.5789473684210527
31/01/04,Leeds,Middlesbrough,0,3,A,0,0,D,2003,23,22,1.3157894736842106,1.0,1.631578947368421,1.5263157894736843
31/01/04,Leicester,Aston Villa,0,5,A,0,0,D,2003,23,23,1.0,1.263157894736842,1.4736842105263157,1.3157894736842106
31/01/04,Liverpool,Everton,0,0,D,0,0,D,2003,23,23,1.5263157894736843,0.9473684210526315,0.7894736842105263,1.9473684210526316
31/01/04,Man United,Southampton,3,2,H,2,1,H,2003,23,23,1.9473684210526316,1.0526315789473684,0.7894736842105263,1.4736842105263157
31/01/04,Portsmouth,Wolves,0,0,D,0,0,D,2003,23,23,1.8421052631578947,0.7894736842105263,1.0,2.210526315789474
01/02/04,Arsenal,Man City,2,1,H,1,0,H,2003,23,23,2.1052631578947367,1.263157894736842,0.7368421052631579,1.5789473684210527
01/02/04,Blackburn,Chelsea,2,3,A,1,2,A,2003,23,23,1.3157894736842106,1.736842105263158,1.631578947368421,0.8947368421052632
07/02/04,Aston Villa,Leeds,2,0,H,1,0,H,2003,24,24,1.263157894736842,0.7894736842105263,1.0,2.526315789473684
07/02/04,Bolton,Liverpool,2,2,D,1,0,H,2003,24,24,1.263157894736842,1.368421052631579,1.105263157894737,1.1578947368421053
07/02/04,Everton,Man United,3,4,A,0,3,A,2003,24,24,1.4210526315789473,1.4210526315789473,1.0526315789473684,1.0526315789473684
07/02/04,Middlesbrough,Blackburn,0,1,A,0,1,A,2003,23,24,1.3157894736842106,1.368421052631579,1.2105263157894737,1.4736842105263157
07/02/04,Newcastle,Leicester,3,1,H,2,0,H,2003,24,24,1.736842105263158,1.5263157894736843,0.7368421052631579,1.9473684210526316
07/02/04,Southampton,Fulham,0,0,D,0,0,D,2003,24,24,1.263157894736842,1.2105263157894737,0.8947368421052632,1.3157894736842106
07/02/04,Tottenham,Portsmouth,4,3,H,2,1,H,2003,24,24,1.736842105263158,0.631578947368421,1.4210526315789473,1.8421052631578947
07/02/04,Wolves,Arsenal,1,3,A,1,1,D,2003,24,24,1.2105263157894737,1.736842105263158,1.8421052631578947,0.631578947368421
08/02/04,Chelsea,Charlton,1,0,H,1,0,H,2003,24,24,1.7894736842105263,1.1578947368421053,0.6842105263157895,1.1578947368421053
08/02/04,Man City,Birmingham,0,0,D,0,0,D,2003,24,23,1.631578947368421,0.8947368421052632,1.263157894736842,1.263157894736842
10/02/04,Arsenal,Southampton,2,0,H,1,0,H,2003,25,25,2.1052631578947367,1.0526315789473684,0.7368421052631579,1.4736842105263157
10/02/04,Leeds,Wolves,4,1,H,2,1,H,2003,25,25,1.3157894736842106,0.7894736842105263,1.631578947368421,2.210526315789474
10/02/04,Leicester,Bolton,1,1,D,1,1,D,2003,25,25,1.0,1.263157894736842,1.4736842105263157,1.8421052631578947
11/02/04,Birmingham,Everton,3,0,H,2,0,H,2003,24,25,1.368421052631579,0.9473684210526315,1.263157894736842,1.9473684210526316
11/02/04,Blackburn,Newcastle,1,1,D,0,0,D,2003,25,25,1.3157894736842106,1.0,1.631578947368421,1.368421052631579
11/02/04,Charlton,Tottenham,2,4,A,0,2,A,2003,25,25,1.5263157894736843,0.7368421052631579,1.5263157894736843,1.5789473684210527
11/02/04,Fulham,Aston Villa,1,2,A,1,2,A,2003,25,25,1.5263157894736843,1.263157894736842,1.105263157894737,1.3157894736842106
11/02/04,Liverpool,Man City,2,1,H,1,0,H,2003,25,25,1.5263157894736843,1.263157894736842,0.7894736842105263,1.5789473684210527
11/02/04,Man United,Middlesbrough,2,3,A,1,2,A,2003,25,24,1.9473684210526316,1.0,0.7894736842105263,1.5263157894736843
11/02/04,Portsmouth,Chelsea,0,2,A,0,1,A,2003,25,25,1.8421052631578947,1.736842105263158,1.0,0.8947368421052632
21/02/04,Bolton,Man City,1,3,A,1,2,A,2003,26,26,1.263157894736842,1.263157894736842,1.105263157894737,1.5789473684210527
21/02/04,Charlton,Blackburn,3,2,H,2,0,H,2003,26,26,1.5263157894736843,1.368421052631579,1.5263157894736843,1.4736842105263157
21/02/04,Chelsea,Arsenal,1,2,A,1,2,A,2003,26,26,1.7894736842105263,1.736842105263158,0.6842105263157895,0.631578947368421
21/02/04,Man United,Leeds,1,1,D,0,0,D,2003,26,26,1.9473684210526316,0.7894736842105263,0.7894736842105263,2.526315789473684
21/02/04,Newcastle,Middlesbrough,2,1,H,0,1,A,2003,26,25,1.736842105263158,1.0,0.7368421052631579,1.5263157894736843
21/02/04,Southampton,Everton,3,3,D,0,2,A,2003,26,26,1.263157894736842,0.9473684210526315,0.8947368421052632,1.9473684210526316
21/02/04,Wolves,Fulham,2,1,H,1,0,H,2003,26,26,1.2105263157894737,1.2105263157894737,1.8421052631578947,1.3157894736842106
22/02/04,Aston Villa,Birmingham,2,2,D,1,0,H,2003,26,25,1.263157894736842,0.8947368421052632,1.0,1.263157894736842
22/02/04,Tottenham,Leicester,4,4,D,3,1,H,2003,26,26,1.736842105263158,1.5263157894736843,1.4210526315789473,1.9473684210526316
28/02/04,Arsenal,Charlton,2,1,H,2,0,H,2003,27,27,2.1052631578947367,1.1578947368421053,0.7368421052631579,1.1578947368421053
28/02/04,Blackburn,Southampton,1,1,D,0,1,A,2003,27,27,1.3157894736842106,1.0526315789473684,1.631578947368421,1.4736842105263157
28/02/04,Everton,Aston Villa,2,0,H,0,0,D,2003,27,27,1.4210526315789473,1.263157894736842,1.0526315789473684,1.3157894736842106
28/02/04,Fulham,Man United,1,1,D,0,1,A,2003,27,27,1.5263157894736843,1.4210526315789473,1.105263157894737,1.0526315789473684
28/02/04,Leicester,Wolves,0,0,D,0,0,D,2003,27,27,1.0,0.7894736842105263,1.4736842105263157,2.210526315789474
28/02/04,Man City,Chelsea,0,1,A,0,0,D,2003,27,27,1.631578947368421,1.736842105263158,1.263157894736842,0.8947368421052632
29/02/04,Leeds,Liverpool,2,2,D,2,2,D,2003,27,26,1.3157894736842106,1.368421052631579,1.631578947368421,1.1578947368421053
29/02/04,Portsmouth,Newcastle,1,1,D,0,1,A,2003,26,27,1.8421052631578947,1.0,1.0,1.368421052631579
03/03/04,Birmingham,Middlesbrough,3,1,H,1,0,H,2003,26,26,1.368421052631579,1.0,1.263157894736842,1.5263157894736843
06/03/04,Birmingham,Bolton,2,0,H,1,0,H,2003,27,27,1.368421052631579,1.263157894736842,1.263157894736842,1.8421052631578947
09/03/04,Middlesbrough,Tottenham,1,0,H,0,0,D,2003,27,27,1.3157894736842106,0.7368421052631579,1.2105263157894737,1.5789473684210527
13/03/04,Birmingham,Leicester,0,1,A,0,0,D,2003,28,28,1.368421052631579,1.5263157894736843,1.263157894736842,1.9473684210526316
13/03/04,Blackburn,Arsenal,0,2,A,0,0,D,2003,28,28,1.3157894736842106,1.736842105263158,1.631578947368421,0.631578947368421
13/03/04,Bolton,Chelsea,0,2,A,0,0,D,2003,28,28,1.263157894736842,1.736842105263158,1.105263157894737,0.8947368421052632
13/03/04,Charlton,Middlesbrough,1,0,H,1,0,H,2003,28,28,1.5263157894736843,1.0,1.5263157894736843,1.5263157894736843
13/03/04,Everton,Portsmouth,1,0,H,0,0,D,2003,28,27,1.4210526315789473,0.631578947368421,1.0526315789473684,1.8421052631578947
13/03/04,Fulham,Leeds,2,0,H,0,0,D,2003,28,28,1.5263157894736843,0.7894736842105263,1.105263157894737,2.526315789473684
14/03/04,Man City,Man United,4,1,H,2,1,H,2003,28,28,1.631578947368421,1.4210526315789473,1.263157894736842,1.0526315789473684
14/03/04,Southampton,Liverpool,2,0,H,0,0,D,2003,28,27,1.263157894736842,1.368421052631579,0.8947368421052632,1.1578947368421053
14/03/04,Tottenham,Newcastle,1,0,H,0,0,D,2003,28,28,1.736842105263158,1.0,1.4210526315789473,1.368421052631579
14/03/04,Wolves,Aston Villa,0,4,A,0,3,A,2003,28,28,1.2105263157894737,1.263157894736842,1.8421052631578947,1.3157894736842106
17/03/04,Liverpool,Portsmouth,3,0,H,2,0,H,2003,28,28,1.5263157894736843,0.631578947368421,0.7894736842105263,1.8421052631578947
20/03/04,Arsenal,Bolton,2,1,H,2,1,H,2003,29,29,2.1052631578947367,1.263157894736842,0.7368421052631579,1.8421052631578947
20/03/04,Aston Villa,Blackburn,0,2,A,0,2,A,2003,29,29,1.263157894736842,1.368421052631579,1.0,1.4736842105263157
20/03/04,Chelsea,Fulham,2,1,H,2,1,H,2003,29,29,1.7894736842105263,1.2105263157894737,0.6842105263157895,1.3157894736842106
20/03/04,Leicester,Everton,1,1,D,0,0,D,2003,29,29,1.0,0.9473684210526315,1.4736842105263157,1.9473684210526316
20/03/04,Liverpool,Wolves,1,0,H,0,0,D,2003,29,29,1.5263157894736843,0.7894736842105263,0.7894736842105263,2.210526315789474
20/03/04,Man United,Tottenham,3,0,H,1,0,H,2003,29,29,1.9473684210526316,0.7368421052631579,0.7894736842105263,1.5789473684210527
20/03/04,Middlesbrough,Birmingham,5,3,H,4,2,H,2003,29,29,1.3157894736842106,0.8947368421052632,1.2105263157894737,1.263157894736842
20/03/04,Newcastle,Charlton,3,1,H,2,0,H,2003,29,29,1.736842105263158,1.1578947368421053,0.7368421052631579,1.1578947368421053
21/03/04,Portsmouth,Southampton,1,0,H,0,0,D,2003,29,29,1.8421052631578947,1.0526315789473684,1.0,1.4736842105263157
22/03/04,Leeds,Man City,2,1,H,1,1,D,2003,29,29,1.3157894736842106,1.263157894736842,1.631578947368421,1.5789473684210527
27/03/04,Birmingham,Leeds,4,1,H,1,1,D,2003,30,30,1.368421052631579,0.7894736842105263,1.263157894736842,2.526315789473684
27/03/04,Blackburn,Portsmouth,1,2,A,1,1,D,2003,30,30,1.3157894736842106,0.631578947368421,1.631578947368421,1.8421052631578947
27/03/04,Charlton,Aston Villa,1,2,A,1,1,D,2003,30,30,1.5263157894736843,1.263157894736842,1.5263157894736843,1.3157894736842106
27/03/04,Chelsea,Wolves,5,2,H,1,1,D,2003,30,30,1.7894736842105263,0.7894736842105263,0.6842105263157895,2.210526315789474
27/03/04,Everton,Middlesbrough,1,1,D,0,0,D,2003,30,30,1.4210526315789473,1.0,1.0526315789473684,1.5263157894736843
27/03/04,Man City,Fulham,0,0,D,0,0,D,2003,30,30,1.631578947368421,1.2105263157894737,1.263157894736842,1.3157894736842106
27/03/04,Southampton,Tottenham,1,0,H,0,0,D,2003,30,30,1.263157894736842,0.7368421052631579,0.8947368421052632,1.5789473684210527
28/03/04,Arsenal,Man United,1,1,D,0,0,D,2003,30,30,2.1052631578947367,1.4210526315789473,0.7368421052631579,1.0526315789473684
28/03/04,Bolton,Newcastle,1,0,H,1,0,H,2003,30,30,1.263157894736842,1.0,1.105263157894737,1.368421052631579
28/03/04,Leicester,Liverpool,0,0,D,0,0,D,2003,30,30,1.0,1.368421052631579,1.4736842105263157,1.1578947368421053
03/04/04,Fulham,Birmingham,0,0,D,0,0,D,2003,31,31,1.5263157894736843,0.8947368421052632,1.105263157894737,1.263157894736842
03/04/04,Middlesbrough,Bolton,2,0,H,1,0,H,2003,31,31,1.3157894736842106,1.263157894736842,1.2105263157894737,1.8421052631578947
03/04/04,Newcastle,Everton,4,2,H,2,1,H,2003,31,31,1.736842105263158,0.9473684210526315,0.7368421052631579,1.9473684210526316
03/04/04,Tottenham,Chelsea,0,1,A,0,1,A,2003,31,31,1.736842105263158,1.736842105263158,1.4210526315789473,0.8947368421052632
03/04/04,Wolves,Southampton,1,4,A,0,1,A,2003,31,31,1.2105263157894737,1.0526315789473684,1.8421052631578947,1.4736842105263157
04/04/04,Aston Villa,Man City,1,1,D,1,0,H,2003,31,31,1.263157894736842,1.263157894736842,1.0,1.5789473684210527
04/04/04,Liverpool,Blackburn,4,0,H,3,0,H,2003,31,31,1.5263157894736843,1.368421052631579,0.7894736842105263,1.4736842105263157
05/04/04,Leeds,Leicester,3,2,H,2,0,H,2003,31,31,1.3157894736842106,1.5263157894736843,1.631578947368421,1.9473684210526316
09/04/04,Arsenal,Liverpool,4,2,H,1,2,A,2003,31,32,2.1052631578947367,1.368421052631579,0.7368421052631579,1.1578947368421053
09/04/04,Everton,Tottenham,3,1,H,3,0,H,2003,32,32,1.4210526315789473,0.7368421052631579,1.0526315789473684,1.5789473684210527
10/04/04,Birmingham,Man United,1,2,A,1,0,H,2003,32,31,1.368421052631579,1.4210526315789473,1.263157894736842,1.0526315789473684
10/04/04,Blackburn,Leeds,1,2,A,0,1,A,2003,32,32,1.3157894736842106,0.7894736842105263,1.631578947368421,2.526315789473684
10/04/04,Bolton,Aston Villa,2,2,D,0,1,A,2003,32,32,1.263157894736842,1.263157894736842,1.105263157894737,1.3157894736842106
10/04/04,Charlton,Portsmouth,1,1,D,1,0,H,2003,31,31,1.5263157894736843,0.631578947368421,1.5263157894736843,1.8421052631578947
10/04/04,Chelsea,Middlesbrough,0,0,D,0,0,D,2003,32,32,1.7894736842105263,1.0,0.6842105263157895,1.5263157894736843
10/04/04,Leicester,Fulham,0,2,A,0,0,D,2003,32,32,1.0,1.2105263157894737,1.4736842105263157,1.3157894736842106
10/04/04,Man City,Wolves,3,3,D,2,2,D,2003,32,32,1.631578947368421,0.7894736842105263,1.263157894736842,2.210526315789474
11/04/04,Newcastle,Arsenal,0,0,D,0,0,D,2003,32,32,1.736842105263158,1.736842105263158,0.7368421052631579,0.631578947368421
12/04/04,Aston Villa,Chelsea,3,2,H,1,1,D,2003,33,33,1.263157894736842,1.736842105263158,1.0,0.8947368421052632
12/04/04,Fulham,Blackburn,3,4,A,2,1,H,2003,33,33,1.5263157894736843,1.368421052631579,1.105263157894737,1.4736842105263157
12/04/04,Liverpool,Charlton,0,1,A,0,0,D,2003,33,32,1.5263157894736843,1.1578947368421053,0.7894736842105263,1.1578947368421053
12/04/04,Middlesbrough,Southampton,3,1,H,2,0,H,2003,33,32,1.3157894736842106,1.0526315789473684,1.2105263157894737,1.4736842105263157
12/04/04,Portsmouth,Birmingham,3,1,H,1,0,H,2003,32,33,1.8421052631578947,0.8947368421052632,1.0,1.263157894736842
12/04/04,Tottenham,Man City,1,1,D,0,1,A,2003,33,33,1.736842105263158,1.263157894736842,1.4210526315789473,1.5789473684210527
12/04/04,Wolves,Bolton,1,2,A,1,1,D,2003,33,33,1.2105263157894737,1.263157894736842,1.8421052631578947,1.8421052631578947
13/04/04,Leeds,Everton,1,1,D,0,1,A,2003,33,33,1.3157894736842106,0.9473684210526315,1.631578947368421,1.9473684210526316
13/04/04,Man United,Leicester,1,0,H,0,0,D,2003,32,33,1.9473684210526316,1.5263157894736843,0.7894736842105263,1.9473684210526316
16/04/04,Arsenal,Leeds,5,0,H,3,0,H,2003,33,34,2.1052631578947367,0.7894736842105263,0.7368421052631579,2.526315789473684
17/04/04,Blackburn,Leicester,1,0,H,1,0,H,2003,34,34,1.3157894736842106,1.5263157894736843,1.631578947368421,1.9473684210526316
17/04/04,Bolton,Tottenham,2,0,H,1,0,H,2003,34,34,1.263157894736842,0.7368421052631579,1.105263157894737,1.5789473684210527
17/04/04,Charlton,Birmingham,1,1,D,0,0,D,2003,33,34,1.5263157894736843,0.8947368421052632,1.5263157894736843,1.263157894736842
17/04/04,Chelsea,Everton,0,0,D,0,0,D,2003,34,34,1.7894736842105263,0.9473684210526315,0.6842105263157895,1.9473684210526316
17/04/04,Liverpool,Fulham,0,0,D,0,0,D,2003,34,34,1.5263157894736843,1.2105263157894737,0.7894736842105263,1.3157894736842106
17/04/04,Man City,Southampton,1,3,A,0,1,A,2003,34,33,1.631578947368421,1.0526315789473684,1.263157894736842,1.4736842105263157
17/04/04,Portsmouth,Man United,1,0,H,1,0,H,2003,33,33,1.8421052631578947,1.4210526315789473,1.0,1.0526315789473684
17/04/04,Wolves,Middlesbrough,2,0,H,1,0,H,2003,34,34,1.2105263157894737,1.0,1.8421052631578947,1.5263157894736843
18/04/04,Aston Villa,Newcastle,0,0,D,0,0,D,2003,34,33,1.263157894736842,1.0,1.0,1.368421052631579
20/04/04,Man United,Charlton,2,0,H,1,0,H,2003,34,34,1.9473684210526316,1.1578947368421053,0.7894736842105263,1.1578947368421053
24/04/04,Everton,Blackburn,0,1,A,0,0,D,2003,35,35,1.4210526315789473,1.368421052631579,1.0526315789473684,1.4736842105263157
24/04/04,Fulham,Charlton,2,0,H,1,0,H,2003,35,35,1.5263157894736843,1.1578947368421053,1.105263157894737,1.1578947368421053
24/04/04,Leicester,Man City,1,1,D,0,1,A,2003,35,35,1.0,1.263157894736842,1.4736842105263157,1.5789473684210527
24/04/04,Man United,Liverpool,0,1,A,0,0,D,2003,35,35,1.9473684210526316,1.368421052631579,0.7894736842105263,1.1578947368421053
24/04/04,Middlesbrough,Aston Villa,1,2,A,1,1,D,2003,35,35,1.3157894736842106,1.263157894736842,1.2105263157894737,1.3157894736842106
24/04/04,Southampton,Bolton,1,2,A,1,0,H,2003,34,35,1.263157894736842,1.263157894736842,0.8947368421052632,1.8421052631578947
25/04/04,Birmingham,Wolves,2,2,D,2,1,H,2003,35,35,1.368421052631579,0.7894736842105263,1.263157894736842,2.210526315789474
25/04/04,Leeds,Portsmouth,1,2,A,0,1,A,2003,35,34,1.3157894736842106,0.631578947368421,1.631578947368421,1.8421052631578947
25/04/04,Newcastle,Chelsea,2,1,H,1,1,D,2003,34,35,1.736842105263158,1.736842105263158,0.7368421052631579,0.8947368421052632
25/04/04,Tottenham,Arsenal,2,2,D,0,2,A,2003,35,34,1.736842105263158,1.736842105263158,1.4210526315789473,0.631578947368421
01/05/04,Arsenal,Birmingham,0,0,D,0,0,D,2003,35,36,2.1052631578947367,0.8947368421052632,0.7368421052631579,1.263157894736842
01/05/04,Blackburn,Man United,1,0,H,0,0,D,2003,36,36,1.3157894736842106,1.4210526315789473,1.631578947368421,1.0526315789473684
01/05/04,Charlton,Leicester,2,2,D,0,1,A,2003,36,36,1.5263157894736843,1.5263157894736843,1.5263157894736843,1.9473684210526316
01/05/04,Chelsea,Southampton,4,0,H,0,0,D,2003,36,35,1.7894736842105263,1.0526315789473684,0.6842105263157895,1.4736842105263157
01/05/04,Man City,Newcastle,1,0,H,0,0,D,2003,36,35,1.631578947368421,1.0,1.263157894736842,1.368421052631579
01/05/04,Portsmouth,Fulham,1,1,D,0,0,D,2003,35,36,1.8421052631578947,1.2105263157894737,1.0,1.3157894736842106
01/05/04,Wolves,Everton,2,1,H,0,1,A,2003,36,36,1.2105263157894737,0.9473684210526315,1.8421052631578947,1.9473684210526316
02/05/04,Aston Villa,Tottenham,1,0,H,1,0,H,2003,36,36,1.263157894736842,0.7368421052631579,1.0,1.5789473684210527
02/05/04,Bolton,Leeds,4,1,H,0,1,A,2003,36,36,1.263157894736842,0.7894736842105263,1.105263157894737,2.526315789473684
02/05/04,Liverpool,Middlesbrough,2,0,H,0,0,D,2003,36,36,1.5263157894736843,1.0,0.7894736842105263,1.5263157894736843
04/05/04,Portsmouth,Arsenal,1,1,D,1,0,H,2003,36,36,1.8421052631578947,1.736842105263158,1.0,0.631578947368421
08/05/04,Birmingham,Liverpool,0,3,A,0,1,A,2003,37,37,1.368421052631579,1.368421052631579,1.263157894736842,1.1578947368421053
08/05/04,Everton,Bolton,1,2,A,0,1,A,2003,37,37,1.4210526315789473,1.263157894736842,1.0526315789473684,1.8421052631578947
08/05/04,Leeds,Charlton,3,3,D,2,1,H,2003,37,37,1.3157894736842106,1.1578947368421053,1.631578947368421,1.1578947368421053
08/05/04,Leicester,Portsmouth,3,1,H,2,0,H,2003,37,37,1.0,0.631578947368421,1.4736842105263157,1.8421052631578947
08/05/04,Man United,Chelsea,1,1,D,0,1,A,2003,37,37,1.9473684210526316,1.736842105263158,0.7894736842105263,0.8947368421052632
08/05/04,Middlesbrough,Man City,2,1,H,2,1,H,2003,37,37,1.3157894736842106,1.263157894736842,1.2105263157894737,1.5789473684210527
08/05/04,Southampton,Aston Villa,1,1,D,1,1,D,2003,36,37,1.263157894736842,1.263157894736842,0.8947368421052632,1.3157894736842106
08/05/04,Tottenham,Blackburn,1,0,H,1,0,H,2003,37,37,1.736842105263158,1.368421052631579,1.4210526315789473,1.4736842105263157
09/05/04,Fulham,Arsenal,0,1,A,0,1,A,2003,37,37,1.5263157894736843,1.736842105263158,1.105263157894737,0.631578947368421
09/05/04,Newcastle,Wolves,1,1,D,1,0,H,2003,36,37,1.736842105263158,0.7894736842105263,0.7368421052631579,2.210526315789474
12/05/04,Southampton,Newcastle,3,3,D,2,2,D,2003,37,37,1.263157894736842,1.0,0.8947368421052632,1.368421052631579
15/05/04,Arsenal,Leicester,2,1,H,0,1,A,2003,38,38,2.1052631578947367,1.5263157894736843,0.7368421052631579,1.9473684210526316
15/05/04,Aston Villa,Man United,0,2,A,0,2,A,2003,38,38,1.263157894736842,1.4210526315789473,1.0,1.0526315789473684
15/05/04,Blackburn,Birmingham,1,1,D,1,0,H,2003,38,38,1.3157894736842106,0.8947368421052632,1.631578947368421,1.263157894736842
15/05/04,Bolton,Fulham,0,2,A,0,1,A,2003,38,38,1.263157894736842,1.2105263157894737,1.105263157894737,1.3157894736842106
